system:index,date,datetime_UTC,latitude,longitude,radius_km,solar_radiation_J_m2,solar_radiation_kWh_m2,time_UTC,.geo
20260423T11,2026-04-23,2026-04-23 11:00,20.249102,85.800575,5,1244755.576470588,0.3457654379084967,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260423T12,2026-04-23,2026-04-23 12:00,20.249102,85.800575,5,534121.8823529412,0.14836718954248368,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260423T13,2026-04-23,2026-04-23 13:00,20.249102,85.800575,5,58417.552941176466,0.016227098039215685,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260423T14,2026-04-23,2026-04-23 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260423T15,2026-04-23,2026-04-23 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260423T16,2026-04-23,2026-04-23 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260423T17,2026-04-23,2026-04-23 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260423T18,2026-04-23,2026-04-23 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260423T19,2026-04-23,2026-04-23 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260423T20,2026-04-23,2026-04-23 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260423T21,2026-04-23,2026-04-23 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260423T22,2026-04-23,2026-04-23 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260423T23,2026-04-23,2026-04-23 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260424T00,2026-04-24,2026-04-24 00:00,20.249102,85.800575,5,731.8588235294117,2.0329411764705878E-4,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260424T01,2026-04-24,2026-04-24 01:00,20.249102,85.800575,5,273700.6764705882,0.0760279656862745,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260424T02,2026-04-24,2026-04-24 02:00,20.249102,85.800575,5,997119.0647058822,0.27697751797385617,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260424T03,2026-04-24,2026-04-24 03:00,20.249102,85.800575,5,1814928.3882352938,0.5041467745098038,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260424T04,2026-04-24,2026-04-24 04:00,20.249102,85.800575,5,2570032.5411764705,0.7138979281045751,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260424T05,2026-04-24,2026-04-24 05:00,20.249102,85.800575,5,3132533.470588235,0.8701481862745097,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260424T06,2026-04-24,2026-04-24 06:00,20.249102,85.800575,5,3467085.7176470584,0.9630793660130718,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260424T07,2026-04-24,2026-04-24 07:00,20.249102,85.800575,5,3558143.576470588,0.9883732156862745,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260424T08,2026-04-24,2026-04-24 08:00,20.249102,85.800575,5,3360682.988235294,0.9335230522875816,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260424T09,2026-04-24,2026-04-24 09:00,20.249102,85.800575,5,2868126.988235294,0.7967019411764705,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260424T10,2026-04-24,2026-04-24 10:00,20.249102,85.800575,5,2127670.9411764704,0.5910197058823529,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260424T11,2026-04-24,2026-04-24 11:00,20.249102,85.800575,5,1352416.7529411763,0.37567132026143785,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260424T12,2026-04-24,2026-04-24 12:00,20.249102,85.800575,5,569597.3176470587,0.158221477124183,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260424T13,2026-04-24,2026-04-24 13:00,20.249102,85.800575,5,60810.02352941175,0.016891673202614376,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260424T14,2026-04-24,2026-04-24 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260424T15,2026-04-24,2026-04-24 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260424T16,2026-04-24,2026-04-24 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260424T17,2026-04-24,2026-04-24 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260424T18,2026-04-24,2026-04-24 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260424T19,2026-04-24,2026-04-24 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260424T20,2026-04-24,2026-04-24 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260424T21,2026-04-24,2026-04-24 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260424T22,2026-04-24,2026-04-24 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260424T23,2026-04-24,2026-04-24 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260425T00,2026-04-25,2026-04-25 00:00,20.249102,85.800575,5,899.7176470588233,2.499215686274509E-4,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260425T01,2026-04-25,2026-04-25 01:00,20.249102,85.800575,5,211913.42647058822,0.058864840686274504,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260425T02,2026-04-25,2026-04-25 02:00,20.249102,85.800575,5,778449.5029411764,0.21623597303921566,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260425T03,2026-04-25,2026-04-25 03:00,20.249102,85.800575,5,1659207.858823529,0.4608910718954247,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260425T04,2026-04-25,2026-04-25 04:00,20.249102,85.800575,5,2331153.6235294114,0.6475426732026143,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260425T05,2026-04-25,2026-04-25 05:00,20.249102,85.800575,5,3049353.8470588233,0.8470427352941176,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260425T06,2026-04-25,2026-04-25 06:00,20.249102,85.800575,5,3392698.3294117646,0.9424162026143791,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260425T07,2026-04-25,2026-04-25 07:00,20.249102,85.800575,5,3475440.164705882,0.9654000457516339,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260425T08,2026-04-25,2026-04-25 08:00,20.249102,85.800575,5,3234994.6352941175,0.8986096209150326,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260425T09,2026-04-25,2026-04-25 09:00,20.249102,85.800575,5,2631889.1294117644,0.7310803137254901,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260425T10,2026-04-25,2026-04-25 10:00,20.249102,85.800575,5,2007847.5529411766,0.557735431372549,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260425T11,2026-04-25,2026-04-25 11:00,20.249102,85.800575,5,1265429.882352941,0.35150830065359473,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260425T12,2026-04-25,2026-04-25 12:00,20.249102,85.800575,5,502685.6470588235,0.1396349019607843,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260425T13,2026-04-25,2026-04-25 13:00,20.249102,85.800575,5,50869.85882352941,0.01413051633986928,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260425T14,2026-04-25,2026-04-25 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260425T15,2026-04-25,2026-04-25 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260425T16,2026-04-25,2026-04-25 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260425T17,2026-04-25,2026-04-25 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260425T18,2026-04-25,2026-04-25 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260425T19,2026-04-25,2026-04-25 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260425T20,2026-04-25,2026-04-25 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260425T21,2026-04-25,2026-04-25 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260425T22,2026-04-25,2026-04-25 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260425T23,2026-04-25,2026-04-25 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T00,2026-04-26,2026-04-26 00:00,20.249102,85.800575,5,1125.7176470588233,3.126993464052287E-4,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T01,2026-04-26,2026-04-26 01:00,20.249102,85.800575,5,211890.45882352936,0.05885846078431371,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T02,2026-04-26,2026-04-26 02:00,20.249102,85.800575,5,823303.6411764704,0.2286954558823529,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T03,2026-04-26,2026-04-26 03:00,20.249102,85.800575,5,1619111.0647058825,0.4497530735294118,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T04,2026-04-26,2026-04-26 04:00,20.249102,85.800575,5,2409992.282352941,0.6694423006535948,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T05,2026-04-26,2026-04-26 05:00,20.249102,85.800575,5,2978371.7294117645,0.8273254803921568,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T06,2026-04-26,2026-04-26 06:00,20.249102,85.800575,5,3278179.505882352,0.9106054183006533,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T07,2026-04-26,2026-04-26 07:00,20.249102,85.800575,5,3203667.7411764706,0.8899077058823529,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T08,2026-04-26,2026-04-26 08:00,20.249102,85.800575,5,2375093.458823529,0.6597481830065358,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T09,2026-04-26,2026-04-26 09:00,20.249102,85.800575,5,2646609.882352941,0.7351694117647058,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T10,2026-04-26,2026-04-26 10:00,20.249102,85.800575,5,2106257.458823529,0.5850715163398692,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T11,2026-04-26,2026-04-26 11:00,20.249102,85.800575,5,1444668.0941176468,0.40129669281045743,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T12,2026-04-26,2026-04-26 12:00,20.249102,85.800575,5,618022.7529411763,0.17167298692810454,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T13,2026-04-26,2026-04-26 13:00,20.249102,85.800575,5,58278.870588235295,0.016188575163398694,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T14,2026-04-26,2026-04-26 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T15,2026-04-26,2026-04-26 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T16,2026-04-26,2026-04-26 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T17,2026-04-26,2026-04-26 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T18,2026-04-26,2026-04-26 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T19,2026-04-26,2026-04-26 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T20,2026-04-26,2026-04-26 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T21,2026-04-26,2026-04-26 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T22,2026-04-26,2026-04-26 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260426T23,2026-04-26,2026-04-26 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260427T00,2026-04-27,2026-04-27 00:00,20.249102,85.800575,5,1574.7529411764706,4.374313725490196E-4,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260427T01,2026-04-27,2026-04-27 01:00,20.249102,85.800575,5,268320.53529411764,0.0745334820261438,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260427T02,2026-04-27,2026-04-27 02:00,20.249102,85.800575,5,980801.6235294117,0.2724448954248366,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260427T03,2026-04-27,2026-04-27 03:00,20.249102,85.800575,5,1802035.3941176469,0.5005653872549019,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260427T04,2026-04-27,2026-04-27 04:00,20.249102,85.800575,5,2416535.282352941,0.6712598006535948,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260427T05,2026-04-27,2026-04-27 05:00,20.249102,85.800575,5,3084038.1647058823,0.8566772679738562,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260427T06,2026-04-27,2026-04-27 06:00,20.249102,85.800575,5,3413367.0941176466,0.9481575261437907,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260427T07,2026-04-27,2026-04-27 07:00,20.249102,85.800575,5,3434867.2941176468,0.9541298039215685,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260427T08,2026-04-27,2026-04-27 08:00,20.249102,85.800575,5,3260180.0705882353,0.9056055751633987,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260427T09,2026-04-27,2026-04-27 09:00,20.249102,85.800575,5,2799890.282352941,0.7777473006535948,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260427T10,2026-04-27,2026-04-27 10:00,20.249102,85.800575,5,2002631.8588235292,0.5562866274509803,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260427T11,2026-04-27,2026-04-27 11:00,20.249102,85.800575,5,1398024.7529411765,0.3883402091503268,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260427T12,2026-04-27,2026-04-27 12:00,20.249102,85.800575,5,549394.9882352941,0.15260971895424838,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260427T13,2026-04-27,2026-04-27 13:00,20.249102,85.800575,5,50524.94117647059,0.01403470588235294,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260427T14,2026-04-27,2026-04-27 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260427T15,2026-04-27,2026-04-27 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260427T16,2026-04-27,2026-04-27 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260427T17,2026-04-27,2026-04-27 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260427T18,2026-04-27,2026-04-27 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260427T19,2026-04-27,2026-04-27 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260427T20,2026-04-27,2026-04-27 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260427T21,2026-04-27,2026-04-27 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260427T22,2026-04-27,2026-04-27 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260427T23,2026-04-27,2026-04-27 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260428T00,2026-04-28,2026-04-28 00:00,20.249102,85.800575,5,1727.2705882352939,4.79797385620915E-4,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260428T01,2026-04-28,2026-04-28 01:00,20.249102,85.800575,5,270148.43235294113,0.07504123120915031,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260428T02,2026-04-28,2026-04-28 02:00,20.249102,85.800575,5,976272.038235294,0.27118667728758167,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260428T03,2026-04-28,2026-04-28 03:00,20.249102,85.800575,5,1712018.0235294118,0.47556056209150327,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260428T04,2026-04-28,2026-04-28 04:00,20.249102,85.800575,5,2118276.811764706,0.5884102254901961,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260428T05,2026-04-28,2026-04-28 05:00,20.249102,85.800575,5,2625354.2941176468,0.7292650816993463,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260428T06,2026-04-28,2026-04-28 06:00,20.249102,85.800575,5,2474876.0,0.6874655555555556,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260428T07,2026-04-28,2026-04-28 07:00,20.249102,85.800575,5,2945700.047058823,0.8182500130718953,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260428T08,2026-04-28,2026-04-28 08:00,20.249102,85.800575,5,2760582.235294117,0.7668283986928103,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260428T09,2026-04-28,2026-04-28 09:00,20.249102,85.800575,5,2185488.0941176466,0.6070800261437908,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260428T10,2026-04-28,2026-04-28 10:00,20.249102,85.800575,5,1587771.5294117643,0.44104764705882343,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260428T11,2026-04-28,2026-04-28 11:00,20.249102,85.800575,5,1249229.5294117646,0.34700820261437904,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
